"fid4","agr","coa.oil.gas","pro","ely.elc","ser","air.wtp.tran"
"DEG05",0,0,0,0,0,0
"DEG06",0,0,0,0,0,0
"DEG07",0,0,0,0,0,0
"DEG09",0,0,0,0,0,0
"DEG0A",0,0,0,0,0,0
"DEG0B",0,0,0,0,0,0
"DEG0C",0,0,0,0,0,0
"DEG0D",0,0,0,0,0,0
"DEG0E",0,0,0,0,0,0
"DEG0F",0,0,0,0,0,0
"DEG0G",0,0,0,0,0,0
"DEG0H",0,0,0,0,0,0
"DEG0I",0,0,0,0,0,0
"DEG0J",0,0,0,0,0,0
"DEG0K",0,0,0,0,0,0
"DEG0L",0,0,0,0,0,0
"DEG0M",0,0,0,0,0,0
"DEG0N",0,0,0,0,0,0
"DEG0P",0,0,0,0,0,0
"DK011",0,0,0,0,0,0
"DK012",0,0,0,0,0,0
"DK013",0,0,0,0,0,0
"DK014",0,0,0,0,0,0
"DK021",0,0,0,0,0,0
"DK022",0,0,0,0,0,0
"DK031",0,0,0,0,0,0
"DK032",0,0,0,0,0,0
"DK041",0,0,0,0,0,0
"DK042",0,0,0,0,0,0
"DK050",0,0,0,0,0,0
"EE001",0,0,0,0,0,0
"EE004",0,0,0,0,0,0
"EE006",0,0,0,0,0,0
"EE007",0,0,0,0,0,0
"EE008",0,0,0,0,0,0
"EL111",0.22648764740817,0.00396048338124049,1.45155508269506,1.00091391808998,35.3466463932939,0.0520572341018912
"EL112",0.0352314187478948,0.000729556607317191,0.252808641437613,0.156386889266202,5.95445214790485,0.00676783326131612
"EL113",0.0419336319099387,0.00125832379860908,0.276041909632405,0.14312961979798,5.99423132769588,0.00726719599337151
"EL114",0.0159594277239657,0.000297445882952604,0.100567741353031,0.0565540393089316,2.30571627340268,0.00232596458454167
"EL115",0.0199271115038433,0.000416661296529037,0.186242786546081,0.117679061055117,4.47162657861676,0.00429154384252072
"EL121",0,0,0,0,0,0
"EL122",0,0,0,0,0,0
"EL123",0,0,0,0,0,0
"EL124",0,0,0,0,0,0
"EL125",0,0,0,0,0,0
"EL126",0.0178463670443614,0.000143097435464435,0.0932865081923807,0.0581965104923649,2.2692417858214,0.00203651203042239
"EL127",0,0,0,0,0,0
"EL131",0,0,0,0,0,0
"EL132",0,0,0,0,0,0
"EL133",0,0,0,0,0,0
"EL134",0,0,0,0,0,0
"EL141",0,0,0,0,0,0
"EL142",0,0,0,0,0,0
"EL143",0,0,0,0,0,0
"EL144",0,0,0,0,0,0
"EL211",0,0,0,0,0,0
"EL212",0,0,0,0,0,0
"EL213",0,0,0,0,0,0
"EL214",0,0,0,0,0,0
"EL221",0,0,0,0,0,0
"EL222",0,0,0,0,0,0
"EL223",0,0,0,0,0,0
"EL224",0,0,0,0,0,0
"EL231",0,0,0,0,0,0
"EL232",0,0,0,0,0,0
"EL233",0,0,0,0,0,0
"EL241",0,0,0,0,0,0
"EL242",0,0,0,0,0,0
"EL243",0,0,0,0,0,0
"EL244",0,0,0,0,0,0
"EL245",0,0,0,0,0,0
"EL251",0,0,0,0,0,0
"EL252",0,0,0,0,0,0
"EL253",0,0,0,0,0,0
"EL254",0,0,0,0,0,0
"EL255",0,0,0,0,0,0
"EL300",0,0,0,0,0,0
"EL411",0,0,0,0,0,0
"EL412",0,0,0,0,0,0
"EL413",0,0,0,0,0,0
"EL421",0,0,0,0,0,0
"EL422",0,0,0,0,0,0
"EL431",0,0,0,0,0,0
"EL432",0,0,0,0,0,0
"EL433",0,0,0,0,0,0
"EL434",0,0,0,0,0,0
"ES111",0,0,0,0,0,0
"ES112",0,0,0,0,0,0
"ES113",0,0,0,0,0,0
"ES114",0,0,0,0,0,0
"ES120",0,0,0,0,0,0
"ES130",0,0,0,0,0,0
"ES211",0,0,0,0,0,0
"ES212",0,0,0,0,0,0
"ES213",0,0,0,0,0,0
"ES220",0,0,0,0,0,0
"ES230",0,0,0,0,0,0
"ES241",0,0,0,0,0,0
"ES242",0,0,0,0,0,0
"ES243",0,0,0,0,0,0
"ES300",0,0,0,0,0,0
"ES411",0,0,0,0,0,0
"ES412",0,0,0,0,0,0
"ES413",0,0,0,0,0,0
"ES414",0,0,0,0,0,0
"ES415",0,0,0,0,0,0
"ES416",0,0,0,0,0,0
"ES417",0,0,0,0,0,0
"ES418",0,0,0,0,0,0
"ES419",0,0,0,0,0,0
"ES421",0,0,0,0,0,0
"ES422",0,0,0,0,0,0
"ES423",0,0,0,0,0,0
"ES424",0,0,0,0,0,0
"ES425",0,0,0,0,0,0
"ES431",0,0,0,0,0,0
"ES432",0,0,0,0,0,0
"ES511",0,0,0,0,0,0
"ES512",0,0,0,0,0,0
"ES513",0,0,0,0,0,0
"ES514",0,0,0,0,0,0
"ES521",0,0,0,0,0,0
"ES522",0,0,0,0,0,0
"ES523",0,0,0,0,0,0
"ES531",0,0,0,0,0,0
"ES532",0,0,0,0,0,0
"ES533",0,0,0,0,0,0
"ES611",0,0,0,0,0,0
"ES612",0,0,0,0,0,0
"ES613",0,0,0,0,0,0
"ES614",0,0,0,0,0,0
"ES615",0,0,0,0,0,0
"ES616",0,0,0,0,0,0
"ES617",0,0,0,0,0,0
"ES618",0,0,0,0,0,0
"ES620",0,0,0,0,0,0
"ES630",0,0,0,0,0,0
"ES640",0,0,0,0,0,0
"ES703",0,0,0,0,0,0
"ES704",0,0,0,0,0,0
"ES705",0,0,0,0,0,0
"ES706",0,0,0,0,0,0
"ES707",0,0,0,0,0,0
"ES708",0,0,0,0,0,0
"ES709",0,0,0,0,0,0
"FI193",0,0,0,0,0,0
"FI194",0,0,0,0,0,0
"FI195",0,0,0,0,0,0
"FI196",0,0,0,0,0,0
"FI197",0,0,0,0,0,0
"FI1B1",0,0,0,0,0,0
"FI1C1",0,0,0,0,0,0
"FI1C2",0,0,0,0,0,0
"FI1C3",0,0,0,0,0,0
"FI1C4",0,0,0,0,0,0
"FI1C5",0,0,0,0,0,0
"FI1D1",0,0,0,0,0,0
"FI1D2",0,0,0,0,0,0
"FI1D3",0,0,0,0,0,0
"FI1D4",0,0,0,0,0,0
"FI1D5",0,0,0,0,0,0
"FI1D6",0,0,0,0,0,0
"FI1D7",0,0,0,0,0,0
"FI200",0,0,0,0,0,0
"FR101",0,0,0,0,0,0
"FR102",0,0,0,0,0,0
"FR103",0,0,0,0,0,0
"FR104",0,0,0,0,0,0
"FR105",0,0,0,0,0,0
"FR106",0,0,0,0,0,0
"FR107",0,0,0,0,0,0
"FR108",0,0,0,0,0,0
"FR211",0,0,0,0,0,0
"FR212",0,0,0,0,0,0
"FR213",0,0,0,0,0,0
"FR214",0,0,0,0,0,0
"FR221",0,0,0,0,0,0
"FR222",0,0,0,0,0,0
"FR223",0,0,0,0,0,0
"FR231",0,0,0,0,0,0
"FR232",0,0,0,0,0,0
"FR241",0,0,0,0,0,0
"FR242",0,0,0,0,0,0
"FR243",0,0,0,0,0,0
"FR244",0,0,0,0,0,0
"FR245",0,0,0,0,0,0
"FR246",0,0,0,0,0,0
"FR251",0,0,0,0,0,0
"FR252",0,0,0,0,0,0
"FR253",0,0,0,0,0,0
"FR261",0,0,0,0,0,0
"FR262",0,0,0,0,0,0
"FR263",0,0,0,0,0,0
"FR264",0,0,0,0,0,0
"FR301",0,0,0,0,0,0
"FR302",0,0,0,0,0,0
"FR411",0,0,0,0,0,0
"FR412",0,0,0,0,0,0
"FR413",0,0,0,0,0,0
"FR414",0,0,0,0,0,0
"FR421",0,0,0,0,0,0
"FR422",0,0,0,0,0,0
"FR431",0,0,0,0,0,0
"FR432",0,0,0,0,0,0
"FR433",0,0,0,0,0,0
"FR434",0,0,0,0,0,0
"FR511",0,0,0,0,0,0
"FR512",0,0,0,0,0,0
"FR513",0,0,0,0,0,0
"FR514",0,0,0,0,0,0
"FR515",0,0,0,0,0,0
"FR521",0,0,0,0,0,0
"FR522",0,0,0,0,0,0
"FR523",0,0,0,0,0,0
"FR524",0,0,0,0,0,0
"FR531",0,0,0,0,0,0
"FR532",0,0,0,0,0,0
"FR533",0,0,0,0,0,0
"FR534",0,0,0,0,0,0
"FR611",0,0,0,0,0,0
"FR612",0,0,0,0,0,0
"FR613",0,0,0,0,0,0
"FR614",0,0,0,0,0,0
"FR615",0,0,0,0,0,0
"FR621",0,0,0,0,0,0
"FR622",0,0,0,0,0,0
"FR623",0,0,0,0,0,0
"FR624",0,0,0,0,0,0
"FR625",0,0,0,0,0,0
"FR626",0,0,0,0,0,0
"FR627",0,0,0,0,0,0
"FR628",0,0,0,0,0,0
"FR631",0,0,0,0,0,0
"FR632",0,0,0,0,0,0
"FR633",0,0,0,0,0,0
"FR711",0,0,0,0,0,0
"FR712",0,0,0,0,0,0
"FR713",0,0,0,0,0,0
"FR714",0,0,0,0,0,0
"FR715",0,0,0,0,0,0
"FR716",0,0,0,0,0,0
"FR717",0,0,0,0,0,0
"FR718",0,0,0,0,0,0
"FR721",0,0,0,0,0,0
"FR722",0,0,0,0,0,0
"FR723",0,0,0,0,0,0
"FR724",0,0,0,0,0,0
"FR811",0,0,0,0,0,0
"FR812",0,0,0,0,0,0
"FR813",0,0,0,0,0,0
"FR814",0,0,0,0,0,0
"FR815",0,0,0,0,0,0
"FR821",0,0,0,0,0,0
"FR822",0,0,0,0,0,0
"FR823",0,0,0,0,0,0
"FR824",0,0,0,0,0,0
"FR825",0,0,0,0,0,0
"FR826",0,0,0,0,0,0
"FR831",0,0,0,0,0,0
"FR832",0,0,0,0,0,0
"HR041",0,0,0,0,0,0
"HR042",0,0,0,0,0,0
"HR043",0,0,0,0,0,0
"HR044",0,0,0,0,0,0
"HR045",0,0,0,0,0,0
"HR046",0,0,0,0,0,0
"HR047",0,0,0,0,0,0
"HR048",0,0,0,0,0,0
"HR049",0,0,0,0,0,0
"HR04A",0,0,0,0,0,0
"HR04B",0,0,0,0,0,0
"HR04C",0,0,0,0,0,0
"HR04D",0,0,0,0,0,0
"HR04E",0,0,0,0,0,0
"HR031",0,0,0,0,0,0
"HR032",0,0,0,0,0,0
"HR033",0,0,0,0,0,0
"HR034",0,0,0,0,0,0
"HR035",0,0,0,0,0,0
"HR036",0,0,0,0,0,0
"HR037",0,0,0,0,0,0
"HU101",0,0,0,0,0,0
"HU102",0,0,0,0,0,0
"HU211",0,0,0,0,0,0
"HU212",0,0,0,0,0,0
"HU213",0,0,0,0,0,0
"HU221",0,0,0,0,0,0
"HU222",0,0,0,0,0,0
"HU223",0,0,0,0,0,0
"HU231",0,0,0,0,0,0
"HU232",0,0,0,0,0,0
"HU233",0,0,0,0,0,0
"HU311",0.0169943061547494,0.000111981199483671,0.192673180225563,0.0662270216224799,3.37962162071393,0.00683010219075821
"HU312",0,0,0,0,0,0
"HU313",0,0,0,0,0,0
"HU321",0.0947229115129097,0.000120607297222278,0.357893880940576,0.167028391399017,7.64074478430694,0.0149315284595277
"HU322",0,0,0,0,0,0
"HU323",0.383699671656697,0.000804884501728369,1.3534986593975,0.537345495098923,25.2819662313429,0.0660491470676788
"HU331",0,0,0,0,0,0
"HU332",0.0758457505741231,6.49595661718205e-05,0.180631067672999,0.0786039976778644,3.75325537781836,0.00771833396426653
"HU333",0,0,0,0,0,0
"IE011",0,0,0,0,0,0
"IE012",0,0,0,0,0,0
"IE013",0,0,0,0,0,0
"IE021",0,0,0,0,0,0
"IE022",0,0,0,0,0,0
"IE023",0,0,0,0,0,0
"IE024",0,0,0,0,0,0
"IE025",0,0,0,0,0,0
"IS001",0,0,0,0,0,0
"IS002",0,0,0,0,0,0
"ITC11",0,0,0,0,0,0
"ITC12",0,0,0,0,0,0
"ITC13",0,0,0,0,0,0
"ITC14",0,0,0,0,0,0
"ITC15",0,0,0,0,0,0
"ITC16",0,0,0,0,0,0
"ITC17",0,0,0,0,0,0
"ITC18",0,0,0,0,0,0
"ITC20",0,0,0,0,0,0
"ITC31",0,0,0,0,0,0
"ITC32",0,0,0,0,0,0
"ITC33",0,0,0,0,0,0
"ITC34",0,0,0,0,0,0
"ITC41",0,0,0,0,0,0
"ITC42",0,0,0,0,0,0
"ITC43",0,0,0,0,0,0
"ITC44",0,0,0,0,0,0
"ITC46",0,0,0,0,0,0
"ITC47",0,0,0,0,0,0
"ITC48",0,0,0,0,0,0
"ITC49",0,0,0,0,0,0
"ITC4A",0,0,0,0,0,0
"ITC4B",0,0,0,0,0,0
"ITC4C",0,0,0,0,0,0
"ITC4D",0,0,0,0,0,0
"ITF11",0,0,0,0,0,0
"ITF12",0,0,0,0,0,0
"ITF13",0,0,0,0,0,0
"ITF14",0,0,0,0,0,0
"ITF21",0,0,0,0,0,0
"ITF22",0,0,0,0,0,0
"ITF31",0,0,0,0,0,0
"ITF32",0,0,0,0,0,0
"ITF33",0,0,0,0,0,0
"ITF34",0,0,0,0,0,0
"ITF35",0,0,0,0,0,0
"ITF43",0,0,0,0,0,0
"ITF44",0,0,0,0,0,0
"ITF45",0,0,0,0,0,0
"ITF46",0,0,0,0,0,0
"ITF47",0,0,0,0,0,0
"ITF48",0,0,0,0,0,0
"ITF51",0,0,0,0,0,0
"ITF52",0,0,0,0,0,0
"ITF61",0,0,0,0,0,0
"ITF62",0,0,0,0,0,0
"ITF63",0,0,0,0,0,0
"ITF64",0,0,0,0,0,0
"ITF65",0,0,0,0,0,0
"ITG11",0,0,0,0,0,0
"ITG12",0,0,0,0,0,0
"ITG13",0,0,0,0,0,0
"ITG14",0,0,0,0,0,0
"ITG15",0,0,0,0,0,0
"ITG16",0,0,0,0,0,0
"ITG17",0,0,0,0,0,0
"ITG18",0,0,0,0,0,0
"ITG19",0,0,0,0,0,0
"ITG25",0,0,0,0,0,0
"ITG26",0,0,0,0,0,0
"ITG27",0,0,0,0,0,0
"ITG28",0,0,0,0,0,0
"ITG29",0,0,0,0,0,0
"ITG2A",0,0,0,0,0,0
"ITG2B",0,0,0,0,0,0
"ITG2C",0,0,0,0,0,0
"ITH10",0,0,0,0,0,0
"ITH20",0,0,0,0,0,0
"ITH31",0,0,0,0,0,0
"ITH32",0,0,0,0,0,0
"ITH33",0,0,0,0,0,0
"ITH34",0,0,0,0,0,0
"ITH35",0,0,0,0,0,0
"ITH36",0,0,0,0,0,0
"ITH37",0,0,0,0,0,0
"ITH41",0,0,0,0,0,0
"ITH42",0,0,0,0,0,0
"ITH43",0,0,0,0,0,0
"ITH44",0,0,0,0,0,0
"ITH51",0,0,0,0,0,0
"ITH52",0,0,0,0,0,0
"ITH53",0,0,0,0,0,0
"ITH54",0,0,0,0,0,0
"ITH55",0,0,0,0,0,0
"ITH56",0,0,0,0,0,0
"ITH57",0,0,0,0,0,0
"ITH58",0,0,0,0,0,0
"ITH59",0,0,0,0,0,0
"ITI11",0,0,0,0,0,0
"ITI12",0,0,0,0,0,0
"ITI13",0,0,0,0,0,0
"ITI14",0,0,0,0,0,0
"ITI15",0,0,0,0,0,0
"ITI16",0,0,0,0,0,0
"ITI17",0,0,0,0,0,0
"ITI18",0,0,0,0,0,0
"ITI19",0,0,0,0,0,0
"ITI1A",0,0,0,0,0,0
"ITI21",0,0,0,0,0,0
"ITI22",0,0,0,0,0,0
"ITI31",0,0,0,0,0,0
"ITI32",0,0,0,0,0,0
"ITI33",0,0,0,0,0,0
"ITI34",0,0,0,0,0,0
"ITI35",0,0,0,0,0,0
"ITI41",0,0,0,0,0,0
"ITI42",0,0,0,0,0,0
"ITI43",0,0,0,0,0,0
"ITI44",0,0,0,0,0,0
"ITI45",0,0,0,0,0,0
"LI000",0,0,0,0,0,0
"LT001",0,0,0,0,0,0
"LT002",0,0,0,0,0,0
"LT003",0,0,0,0,0,0
"LT004",0,0,0,0,0,0
"LT005",0,0,0,0,0,0
"LT006",0,0,0,0,0,0
"LT007",0,0,0,0,0,0
"LT008",0,0,0,0,0,0
"LT009",0,0,0,0,0,0
"LT00A",0,0,0,0,0,0
"LU000",0,0,0,0,0,0
"LV003",0,0,0,0,0,0
"LV005",0,0,0,0,0,0
"LV006",0,0,0,0,0,0
"LV007",0,0,0,0,0,0
"LV008",0,0,0,0,0,0
"LV009",0,0,0,0,0,0
"ME000",0,0,0,0,0,0
"MK001",0,0,0,0,0,0
"MK002",0.00118182609068685,4.44201420588323e-05,0.0151335053392227,0.00311248746501316,0.292540323378847,0.000320370392463419
"MK003",0,0,0,0,0,0
"MK004",0.00466293142436326,2.08327562212524e-05,0.0164433627335086,0.00374204770401745,0.337581709026681,0.000366398262123413
"MK005",0,0,0,0,0,0
"MK006",0,0,0,0,0,0
"MK007",0,0,0,0,0,0
"MK008",0,0,0,0,0,0
"MT001",0,0,0,0,0,0
"MT002",0,0,0,0,0,0
"NL111",0,0,0,0,0,0
"NL112",0,0,0,0,0,0
"NL113",0,0,0,0,0,0
"NL121",0,0,0,0,0,0
"NL122",0,0,0,0,0,0
"NL123",0,0,0,0,0,0
"NL131",0,0,0,0,0,0
"NL132",0,0,0,0,0,0
"NL133",0,0,0,0,0,0
"NL211",0,0,0,0,0,0
"NL212",0,0,0,0,0,0
"NL213",0,0,0,0,0,0
"NL221",0,0,0,0,0,0
"NL224",0,0,0,0,0,0
"NL225",0,0,0,0,0,0
"NL226",0,0,0,0,0,0
"NL230",0,0,0,0,0,0
"NL310",0,0,0,0,0,0
"NL321",0,0,0,0,0,0
"NL322",0,0,0,0,0,0
"NL323",0,0,0,0,0,0
"NL324",0,0,0,0,0,0
"NL325",0,0,0,0,0,0
"NL326",0,0,0,0,0,0
"NL327",0,0,0,0,0,0
"NL332",0,0,0,0,0,0
"NL333",0,0,0,0,0,0
"NL337",0,0,0,0,0,0
"NL338",0,0,0,0,0,0
"NL339",0,0,0,0,0,0
"NL33A",0,0,0,0,0,0
"NL341",0,0,0,0,0,0
"NL342",0,0,0,0,0,0
"NL411",0,0,0,0,0,0
"NL412",0,0,0,0,0,0
"NL413",0,0,0,0,0,0
"NL414",0,0,0,0,0,0
"NL421",0,0,0,0,0,0
"NL422",0,0,0,0,0,0
"NL423",0,0,0,0,0,0
"NO011",0,0,0,0,0,0
"NO012",0,0,0,0,0,0
"NO021",0,0,0,0,0,0
"NO022",0,0,0,0,0,0
"NO031",0,0,0,0,0,0
"NO032",0,0,0,0,0,0
"NO033",0,0,0,0,0,0
"NO034",0,0,0,0,0,0
"NO041",0,0,0,0,0,0
"NO042",0,0,0,0,0,0
"NO043",0,0,0,0,0,0
"NO051",0,0,0,0,0,0
"NO052",0,0,0,0,0,0
"NO053",0,0,0,0,0,0
"NO061",0,0,0,0,0,0
"NO062",0,0,0,0,0,0
"NO071",0,0,0,0,0,0
"NO072",0,0,0,0,0,0
"NO073",0,0,0,0,0,0
"PL113",0,0,0,0,0,0
"PL114",0,0,0,0,0,0
"PL115",0,0,0,0,0,0
"PL116",0,0,0,0,0,0
"PL117",0,0,0,0,0,0
"PL121",0,0,0,0,0,0
"PL122",0,0,0,0,0,0
"PL127",0,0,0,0,0,0
"PL128",0,0,0,0,0,0
"PL129",0,0,0,0,0,0
"PL12A",0,0,0,0,0,0
"PL213",0,0,0,0,0,0
"PL214",0,0,0,0,0,0
"PL215",0,0,0,0,0,0
"PL216",0,0,0,0,0,0
"PL217",0,0,0,0,0,0
"PL224",0,0,0,0,0,0
"PL225",0,0,0,0,0,0
"PL227",0,0,0,0,0,0
"PL228",0,0,0,0,0,0
"PL229",0,0,0,0,0,0
"PL22A",0,0,0,0,0,0
"PL22B",0,0,0,0,0,0
"PL22C",0,0,0,0,0,0
"PL311",0,0,0,0,0,0
"PL312",0.0405932106964192,0.000290532715222205,0.109268643826896,0.15251379804819,1.54484981579513,0.0175556928109307
"PL314",0,0,0,0,0,0
"PL315",0,0,0,0,0,0
"PL323",0,0,0,0,0,0
"PL324",0,0,0,0,0,0
"PL325",0,0,0,0,0,0
"PL326",0,0,0,0,0,0
"PL331",0,0,0,0,0,0
"PL332",0,0,0,0,0,0
"PL343",0,0,0,0,0,0
"PL344",0,0,0,0,0,0
"PL345",0,0,0,0,0,0
"PL411",0,0,0,0,0,0
"PL414",0,0,0,0,0,0
"PL415",0,0,0,0,0,0
"PL416",0,0,0,0,0,0
"PL417",0,0,0,0,0,0
"PL418",0,0,0,0,0,0
"PL422",0,0,0,0,0,0
"PL423",0,0,0,0,0,0
"PL424",0,0,0,0,0,0
"PL425",0,0,0,0,0,0
"PL431",0,0,0,0,0,0
"PL432",0,0,0,0,0,0
"PL514",0,0,0,0,0,0
"PL515",0,0,0,0,0,0
"PL516",0,0,0,0,0,0
"PL517",0,0,0,0,0,0
"PL518",0,0,0,0,0,0
"PL521",0,0,0,0,0,0
"PL522",0,0,0,0,0,0
"PL613",0,0,0,0,0,0
"PL614",0,0,0,0,0,0
"PL615",0,0,0,0,0,0
"PL621",0,0,0,0,0,0
"PL622",0,0,0,0,0,0
"PL623",0,0,0,0,0,0
"PL631",0,0,0,0,0,0
"PL633",0,0,0,0,0,0
"PL634",0,0,0,0,0,0
"PL635",0,0,0,0,0,0
"PT111",0,0,0,0,0,0
"PT112",0,0,0,0,0,0
"PT113",0,0,0,0,0,0
"PT114",0,0,0,0,0,0
"PT115",0,0,0,0,0,0
"PT116",0,0,0,0,0,0
"PT117",0,0,0,0,0,0
"PT118",0,0,0,0,0,0
"PT150",0,0,0,0,0,0
"PT161",0,0,0,0,0,0
"PT162",0,0,0,0,0,0
"PT163",0,0,0,0,0,0
"PT164",0,0,0,0,0,0
"PT165",0,0,0,0,0,0
"PT166",0,0,0,0,0,0
"PT167",0,0,0,0,0,0
"PT168",0,0,0,0,0,0
"PT169",0,0,0,0,0,0
"PT16A",0,0,0,0,0,0
"PT16B",0,0,0,0,0,0
"PT16C",0,0,0,0,0,0
"PT171",0,0,0,0,0,0
"PT172",0,0,0,0,0,0
"PT181",0,0,0,0,0,0
"PT182",0,0,0,0,0,0
"PT183",0,0,0,0,0,0
"PT184",0,0,0,0,0,0
"PT185",0,0,0,0,0,0
"PT200",0,0,0,0,0,0
"PT300",0,0,0,0,0,0
"RO111",0.180135298024073,0.00773543159732768,1.58780886206723,1.09820533572748,20.8355183784697,0.0630770735926121
"RO112",2.10953357628226,0.157479023969958,12.1211490214982,6.61291287800627,120.206947371494,0.825788953727148
"RO113",1.97026777019989,0.316310767489869,41.3057717068354,29.3278821638821,515.797463156343,2.66535395950686
"RO114",1.49518749315376,0.129485101386762,12.2396414476609,7.08997686848763,130.313383847506,0.728575050601517
"RO115",0.314601824460036,0.0126804026008134,1.91527994747041,1.21789174647665,23.250834117309,0.0869488823462663
"RO116",0.278820684858202,0.0130744959468189,1.77874296943834,1.10349509946117,20.9730922175676,0.084741753949443
"RO121",2.66550040268892,0.247570560624215,16.9901222830983,7.97601515799391,150.018713566477,1.06019946598117
"RO122",57.247289629685,22.9375883530211,664.100577104893,256.980222943009,4139.25506290132,74.3987192889763
"RO123",72.1403234315352,7.51988357059852,190.448911963871,61.4356717841828,1009.17202463099,21.8441782036007
"RO124",32.6706172832255,5.23883003225043,163.449357534473,61.4281673647298,1023.94461804766,17.1487589977512
"RO125",10.6025790650571,0.951918194712816,55.2636792600188,27.9647778636204,494.314486170978,4.510791506988
"RO126",4.12388385833478,1.01998740219333,54.0642271048319,23.7251345435299,428.405285863693,3.89800204795512
"RO211",199.964193121435,26.6883251703111,711.541905945518,337.137288052428,5047.16772224605,114.274702442007
"RO212",43.0205598022531,1.92399672691728,81.3711925199183,40.7187227017012,684.552472625143,9.74490100589229
"RO213",156.999194938185,22.6929806291989,765.270036898372,423.272764554861,6449.56837147778,121.296153388081
"RO214",180.375433685191,17.341965556096,450.015105925508,188.293895313315,2908.45556322647,65.297980348353
"RO215",46.0813171895136,2.55800236710583,120.710386925361,63.5354074351501,1070.78371728448,13.47270260705
"RO216",143.735284229342,12.1354554279663,308.626275233277,129.99693153903,1995.49773868257,46.5678586249301
"RO221",256.576952737121,14.0126724601217,352.324344859375,137.509189051552,2169.94619066894,52.3574445677203
"RO222",281.307436022913,32.2112203536442,673.093322731444,194.841749923232,3076.11631313571,83.3873456801662
"RO223",39.7296803959503,8.38847999393584,316.481006896203,133.477653089808,2258.05379047754,30.764777470202
"RO224",266.731889077253,30.7875542726409,724.256369130672,278.385237848496,4254.69200128505,103.847296237482
"RO225",24.7410557858941,1.60499642801328,63.6186738521305,29.6607675705516,499.234403390977,7.13546731764505
"RO226",189.571376353235,17.7295668150115,417.191180241239,159.864215542551,2453.41364522792,60.7388966261205
"RO311",28.888007779952,7.23217371611118,246.951890506214,87.5319385093145,1512.86588519572,22.1108941903709
"RO312",170.911275282856,7.17230681477523,198.93318326073,79.7612022199456,1296.30284516528,28.7949786723276
"RO313",124.315809308808,18.7943571117947,464.927664012919,142.316529318694,2337.38376218261,50.5692320712162
"RO314",75.3283144607498,2.15642735769748,88.2531344662456,51.2011128188891,819.954232596888,14.4360944722825
"RO315",232.024145127441,11.8349998811515,314.475597166001,140.557470856092,2169.52135416405,51.6054862679736
"RO316",220.249929261096,108.972543198352,2076.27096716816,442.289112485779,7114.95814020428,203.690955088232
"RO317",54.8181845291489,2.64823251036685,96.1290442432715,41.112171620492,700.299294593677,11.0976146253303
"RO321",121.526302498917,93.2331472496506,4061.8272897962,2606.94677675403,39981.1200988894,633.043702923889
"RO322",67.3998044270264,35.2930249919804,908.176180600549,362.877855076071,5592.08590330651,117.064995365739
"RO411",9.45726625707993,0.56354496575355,39.6570499320073,21.4299957668979,385.506249842974,2.98602362664556
"RO412",1.449209279288,0.205898017884919,15.3388130678064,7.5581022414133,141.458906894656,0.909832520141033
"RO413",1.14608613822932,0.0233358022051246,3.95491515385753,2.91902828610796,52.5551316533422,0.250676405668571
"RO414",21.8996123504243,1.14797560087644,53.174176668198,23.1515644808619,413.82438118778,4.83050192770072
"RO415",5.50507806620628,0.480628213519901,31.2320219006547,16.9668391749037,299.011001937694,2.50902525943133
"RO421",0.454004086191134,0.0151460937718756,2.14714796116582,1.27328478558584,25.0774569767506,0.094065159647138
"RO422",0.0853808059377131,0.00261849532606755,0.704874029174335,0.528765380010982,9.8588657998036,0.0280197559576549
"RO423",0.752640475818952,0.0574020998948933,7.90426061346006,5.36166957680669,97.2432353361162,0.436803636382918
"RO424",0.312356855281822,0.0187061051031514,3.19390700885241,2.05213557324573,39.5548444181493,0.126303738059085
"SE110",0,0,0,0,0,0
"SE121",0,0,0,0,0,0
"SE122",0,0,0,0,0,0
"SE123",0,0,0,0,0,0
"SE124",0,0,0,0,0,0
"SE125",0,0,0,0,0,0
"SE211",0,0,0,0,0,0
"SE212",0,0,0,0,0,0
"SE213",0,0,0,0,0,0
"SE214",0,0,0,0,0,0
"SE221",0,0,0,0,0,0
"SE224",0,0,0,0,0,0
"SE231",0,0,0,0,0,0
"SE232",0,0,0,0,0,0
"SE311",0,0,0,0,0,0
"SE312",0,0,0,0,0,0
"SE313",0,0,0,0,0,0
"SE321",0,0,0,0,0,0
"SE322",0,0,0,0,0,0
"SE331",0,0,0,0,0,0
"SE332",0,0,0,0,0,0
"SI011",0,0,0,0,0,0
"SI012",0,0,0,0,0,0
"SI013",0,0,0,0,0,0
"SI014",0,0,0,0,0,0
"SI015",0,0,0,0,0,0
"SI016",0,0,0,0,0,0
"SI017",0,0,0,0,0,0
"SI018",0,0,0,0,0,0
"SI021",0,0,0,0,0,0
"SI022",0,0,0,0,0,0
"SI023",0,0,0,0,0,0
"SI024",0,0,0,0,0,0
"SK010",0,0,0,0,0,0
"SK021",0,0,0,0,0,0
"SK022",0,0,0,0,0,0
"SK023",0,0,0,0,0,0
"SK031",0,0,0,0,0,0
"SK032",0,0,0,0,0,0
"SK041",0,0,0,0,0,0
"SK042",0.0145704908197498,0.00060982633756097,0.247341268424573,0.438498872392996,4.44789625201411,0.0126922486250009
"TR100",0.135980972118591,0.0170332846899101,7.70705471896447,3.00486214773894,166.873807347969,0.785389575536015
